index,timestamp,original_temperature,damaged_temperature,reconstructed_temperature,mask,scenario,block_position,missing_rate,method
292,2009-01-03 00:50:00,-5.430000,-5.430000,-5.430000,0,block,none,0.20,linear_interpolation
293,2009-01-03 01:00:00,-5.280000,-5.280000,-5.280000,0,block,none,0.20,linear_interpolation
294,2009-01-03 01:10:00,-5.390000,-5.390000,-5.390000,0,block,none,0.20,linear_interpolation
295,2009-01-03 01:20:00,-5.660000,-5.660000,-5.660000,0,block,none,0.20,linear_interpolation
296,2009-01-03 01:30:00,-5.700000,-5.700000,-5.700000,0,block,none,0.20,linear_interpolation
297,2009-01-03 01:40:00,-5.890000,-5.890000,-5.890000,0,block,none,0.20,linear_interpolation
298,2009-01-03 01:50:00,-6.080000,-6.080000,-6.080000,0,block,none,0.20,linear_interpolation
299,2009-01-03 02:00:00,-6.230000,-6.230000,-6.230000,0,block,none,0.20,linear_interpolation
300,2009-01-03 02:10:00,-6.380000,-6.380000,-6.380000,0,block,none,0.20,linear_interpolation
301,2009-01-03 02:20:00,-6.550000,-6.550000,-6.550000,0,block,none,0.20,linear_interpolation
302,2009-01-03 02:30:00,-6.410000,-6.410000,-6.410000,0,block,none,0.20,linear_interpolation
303,2009-01-03 02:40:00,-6.120000,-6.120000,-6.120000,0,block,none,0.20,linear_interpolation
304,2009-01-03 02:50:00,-6.010000,-6.010000,-6.010000,0,block,none,0.20,linear_interpolation
305,2009-01-03 03:00:00,-6.130000,-6.130000,-6.130000,0,block,none,0.20,linear_interpolation
306,2009-01-03 03:10:00,-6.360000,-6.360000,-6.360000,0,block,none,0.20,linear_interpolation
307,2009-01-03 03:20:00,-6.480000,-6.480000,-6.480000,0,block,none,0.20,linear_interpolation
308,2009-01-03 03:30:00,-6.460000,-6.460000,-6.460000,0,block,none,0.20,linear_interpolation
309,2009-01-03 03:40:00,-6.330000,-6.330000,-6.330000,0,block,none,0.20,linear_interpolation
310,2009-01-03 03:50:00,-6.390000,-6.390000,-6.390000,0,block,none,0.20,linear_interpolation
311,2009-01-03 04:00:00,-6.210000,-6.210000,-6.210000,0,block,none,0.20,linear_interpolation
312,2009-01-03 04:10:00,-6.170000,-6.170000,-6.170000,0,block,none,0.20,linear_interpolation
313,2009-01-03 04:20:00,-6.250000,-6.250000,-6.250000,0,block,none,0.20,linear_interpolation
314,2009-01-03 04:30:00,-6.300000,-6.300000,-6.300000,0,block,none,0.20,linear_interpolation
315,2009-01-03 04:40:00,-6.490000,-6.490000,-6.490000,0,block,none,0.20,linear_interpolation
316,2009-01-03 04:50:00,-6.640000,-6.640000,-6.640000,0,block,none,0.20,linear_interpolation
317,2009-01-03 05:00:00,-7.020000,-7.020000,-7.020000,0,block,none,0.20,linear_interpolation
318,2009-01-03 05:10:00,-7.190000,-7.190000,-7.190000,0,block,none,0.20,linear_interpolation
319,2009-01-03 05:20:00,-7.350000,-7.350000,-7.350000,0,block,none,0.20,linear_interpolation
320,2009-01-03 05:30:00,-7.540000,-7.540000,-7.540000,0,block,none,0.20,linear_interpolation
321,2009-01-03 05:40:00,-7.800000,-7.800000,-7.800000,0,block,none,0.20,linear_interpolation
322,2009-01-03 05:50:00,-7.960000,-7.960000,-7.960000,0,block,none,0.20,linear_interpolation
323,2009-01-03 06:00:00,-8.200000,-8.200000,-8.200000,0,block,none,0.20,linear_interpolation
324,2009-01-03 06:10:00,-8.140000,-8.140000,-8.140000,0,block,none,0.20,linear_interpolation
325,2009-01-03 06:20:00,-7.920000,-7.920000,-7.920000,0,block,none,0.20,linear_interpolation
326,2009-01-03 06:30:00,-7.890000,-7.890000,-7.890000,0,block,none,0.20,linear_interpolation
327,2009-01-03 06:40:00,-7.970000,-7.970000,-7.970000,0,block,none,0.20,linear_interpolation
328,2009-01-03 06:50:00,-8.100000,-8.100000,-8.100000,0,block,none,0.20,linear_interpolation
329,2009-01-03 07:00:00,-8.480000,-8.480000,-8.480000,0,block,none,0.20,linear_interpolation
330,2009-01-03 07:10:00,-8.630000,-8.630000,-8.630000,0,block,none,0.20,linear_interpolation
331,2009-01-03 07:20:00,-8.610000,-8.610000,-8.610000,0,block,none,0.20,linear_interpolation
332,2009-01-03 07:30:00,-8.610000,-8.610000,-8.610000,0,block,none,0.20,linear_interpolation
333,2009-01-03 07:40:00,-8.850000,-8.850000,-8.850000,0,block,none,0.20,linear_interpolation
334,2009-01-03 07:50:00,-9.180000,-9.180000,-9.180000,0,block,none,0.20,linear_interpolation
335,2009-01-03 08:00:00,-9.280000,-9.280000,-9.280000,0,block,none,0.20,linear_interpolation
336,2009-01-03 08:10:00,-9.450000,-9.450000,-9.450000,0,block,none,0.20,linear_interpolation
337,2009-01-03 08:20:00,-9.810000,-9.810000,-9.810000,0,block,none,0.20,linear_interpolation
338,2009-01-03 08:30:00,-9.850000,-9.850000,-9.850000,0,block,none,0.20,linear_interpolation
339,2009-01-03 08:40:00,-9.710000,-9.710000,-9.710000,0,block,none,0.20,linear_interpolation
340,2009-01-03 08:50:00,-9.400000,-9.400000,-9.400000,0,block,none,0.20,linear_interpolation
341,2009-01-03 09:00:00,-9.460000,-9.460000,-9.460000,0,block,none,0.20,linear_interpolation
342,2009-01-03 09:10:00,-10.000000,-10.000000,-10.000000,0,block,none,0.20,linear_interpolation
343,2009-01-03 09:20:00,-9.930000,-9.930000,-9.930000,0,block,none,0.20,linear_interpolation
344,2009-01-03 09:30:00,-9.300000,-9.300000,-9.300000,0,block,none,0.20,linear_interpolation
345,2009-01-03 09:40:00,-8.830000,-8.830000,-8.830000,0,block,none,0.20,linear_interpolation
346,2009-01-03 09:50:00,-8.480000,-8.480000,-8.480000,0,block,none,0.20,linear_interpolation
347,2009-01-03 10:00:00,-8.530000,-8.530000,-8.530000,0,block,none,0.20,linear_interpolation
348,2009-01-03 10:10:00,-8.560000,-8.560000,-8.560000,0,block,none,0.20,linear_interpolation
349,2009-01-03 10:20:00,-8.470000,-8.470000,-8.470000,0,block,none,0.20,linear_interpolation
350,2009-01-03 10:30:00,-8.510000,-8.510000,-8.510000,0,block,none,0.20,linear_interpolation
351,2009-01-03 10:40:00,-8.410000,-8.410000,-8.410000,0,block,none,0.20,linear_interpolation
352,2009-01-03 10:50:00,-8.160000,-8.160000,-8.160000,0,block,none,0.20,linear_interpolation
353,2009-01-03 11:00:00,-7.870000,-7.870000,-7.870000,0,block,none,0.20,linear_interpolation
354,2009-01-03 11:10:00,-7.520000,-7.520000,-7.520000,0,block,none,0.20,linear_interpolation
355,2009-01-03 11:20:00,-7.290000,-7.290000,-7.290000,0,block,none,0.20,linear_interpolation
356,2009-01-03 11:30:00,-6.890000,-6.890000,-6.890000,0,block,none,0.20,linear_interpolation
357,2009-01-03 11:40:00,-6.560000,-6.560000,-6.560000,0,block,none,0.20,linear_interpolation
358,2009-01-03 11:50:00,-6.320000,-6.320000,-6.320000,0,block,none,0.20,linear_interpolation
359,2009-01-03 12:00:00,-5.960000,-5.960000,-5.960000,0,block,none,0.20,linear_interpolation
360,2009-01-03 12:10:00,-5.780000,-5.780000,-5.780000,0,block,none,0.20,linear_interpolation
361,2009-01-03 12:20:00,-5.150000,-5.150000,-5.150000,0,block,none,0.20,linear_interpolation
362,2009-01-03 12:30:00,-4.340000,-4.340000,-4.340000,0,block,none,0.20,linear_interpolation
363,2009-01-03 12:40:00,-3.770000,-3.770000,-3.770000,0,block,none,0.20,linear_interpolation
364,2009-01-03 12:50:00,-3.270000,-3.270000,-3.270000,0,block,none,0.20,linear_interpolation
365,2009-01-03 13:00:00,-2.820000,-2.820000,-2.820000,0,block,none,0.20,linear_interpolation
366,2009-01-03 13:10:00,-2.230000,-2.230000,-2.230000,0,block,none,0.20,linear_interpolation
367,2009-01-03 13:20:00,-2.370000,-2.370000,-2.370000,0,block,none,0.20,linear_interpolation
368,2009-01-03 13:30:00,-2.110000,-2.110000,-2.110000,0,block,none,0.20,linear_interpolation
369,2009-01-03 13:40:00,-1.660000,-1.660000,-1.660000,0,block,none,0.20,linear_interpolation
370,2009-01-03 13:50:00,-1.430000,-1.430000,-1.430000,0,block,none,0.20,linear_interpolation
371,2009-01-03 14:00:00,-2.150000,-2.150000,-2.150000,0,block,none,0.20,linear_interpolation
372,2009-01-03 14:10:00,-2.740000,-2.740000,-2.740000,0,block,none,0.20,linear_interpolation
373,2009-01-03 14:20:00,-2.290000,-2.290000,-2.290000,0,block,none,0.20,linear_interpolation
374,2009-01-03 14:30:00,-1.660000,-1.660000,-1.660000,0,block,none,0.20,linear_interpolation
375,2009-01-03 14:40:00,-1.520000,-1.520000,-1.520000,0,block,none,0.20,linear_interpolation
376,2009-01-03 14:50:00,-0.900000,-0.900000,-0.900000,0,block,none,0.20,linear_interpolation
377,2009-01-03 15:00:00,-0.820000,-0.820000,-0.820000,0,block,none,0.20,linear_interpolation
378,2009-01-03 15:10:00,-1.370000,-1.370000,-1.370000,0,block,none,0.20,linear_interpolation
379,2009-01-03 15:20:00,-1.910000,-1.910000,-1.910000,0,block,none,0.20,linear_interpolation
380,2009-01-03 15:30:00,-2.280000,-2.280000,-2.280000,0,block,none,0.20,linear_interpolation
381,2009-01-03 15:40:00,-2.240000,-2.240000,-2.240000,0,block,none,0.20,linear_interpolation
382,2009-01-03 15:50:00,-2.320000,-2.320000,-2.320000,0,block,none,0.20,linear_interpolation
383,2009-01-03 16:00:00,-2.800000,-2.800000,-2.800000,0,block,none,0.20,linear_interpolation
384,2009-01-03 16:10:00,-3.640000,-3.640000,-3.640000,0,block,none,0.20,linear_interpolation
385,2009-01-03 16:20:00,-3.980000,-3.980000,-3.980000,0,block,none,0.20,linear_interpolation
386,2009-01-03 16:30:00,-4.180000,-4.180000,-4.180000,0,block,none,0.20,linear_interpolation
387,2009-01-03 16:40:00,-4.350000,-4.350000,-4.350000,0,block,none,0.20,linear_interpolation
388,2009-01-03 16:50:00,-4.520000,-4.520000,-4.520000,0,block,none,0.20,linear_interpolation
389,2009-01-03 17:00:00,-4.690000,-4.690000,-4.690000,0,block,none,0.20,linear_interpolation
390,2009-01-03 17:10:00,-4.630000,-4.630000,-4.630000,0,block,none,0.20,linear_interpolation
391,2009-01-03 17:20:00,-4.600000,-4.600000,-4.600000,0,block,none,0.20,linear_interpolation
392,2009-01-03 17:30:00,-4.310000,-4.310000,-4.310000,0,block,none,0.20,linear_interpolation
393,2009-01-03 17:40:00,-4.180000,-4.180000,-4.180000,0,block,none,0.20,linear_interpolation
394,2009-01-03 17:50:00,-4.160000,-4.160000,-4.160000,0,block,none,0.20,linear_interpolation
395,2009-01-03 18:00:00,-4.080000,-4.080000,-4.080000,0,block,none,0.20,linear_interpolation
396,2009-01-03 18:10:00,-3.980000,-3.980000,-3.980000,0,block,none,0.20,linear_interpolation
397,2009-01-03 18:20:00,-3.910000,-3.910000,-3.910000,0,block,none,0.20,linear_interpolation
398,2009-01-03 18:30:00,-3.900000,-3.900000,-3.900000,0,block,none,0.20,linear_interpolation
399,2009-01-03 18:40:00,-3.900000,-3.900000,-3.900000,0,block,none,0.20,linear_interpolation
400,2009-01-03 18:50:00,-3.870000,-3.870000,-3.870000,0,block,none,0.20,linear_interpolation
401,2009-01-03 19:00:00,-3.780000,-3.780000,-3.780000,0,block,none,0.20,linear_interpolation
402,2009-01-03 19:10:00,-3.770000,-3.770000,-3.770000,0,block,none,0.20,linear_interpolation
403,2009-01-03 19:20:00,-3.950000,-3.950000,-3.950000,0,block,none,0.20,linear_interpolation
404,2009-01-03 19:30:00,-3.900000,-3.900000,-3.900000,0,block,none,0.20,linear_interpolation
405,2009-01-03 19:40:00,-3.750000,-3.750000,-3.750000,0,block,none,0.20,linear_interpolation
406,2009-01-03 19:50:00,-3.810000,-3.810000,-3.810000,0,block,none,0.20,linear_interpolation
407,2009-01-03 20:00:00,-3.840000,-3.840000,-3.840000,0,block,none,0.20,linear_interpolation
408,2009-01-03 20:10:00,-3.880000,-3.880000,-3.880000,0,block,none,0.20,linear_interpolation
409,2009-01-03 20:20:00,-3.670000,-3.670000,-3.670000,0,block,none,0.20,linear_interpolation
410,2009-01-03 20:30:00,-3.300000,-3.300000,-3.300000,0,block,none,0.20,linear_interpolation
411,2009-01-03 20:40:00,-3.340000,-3.340000,-3.340000,0,block,none,0.20,linear_interpolation
412,2009-01-03 20:50:00,-3.240000,-3.240000,-3.240000,0,block,none,0.20,linear_interpolation
413,2009-01-03 21:00:00,-3.150000,-3.150000,-3.150000,0,block,none,0.20,linear_interpolation
414,2009-01-03 21:10:00,-3.070000,-3.070000,-3.070000,0,block,none,0.20,linear_interpolation
415,2009-01-03 21:20:00,-2.930000,-2.930000,-2.930000,0,block,none,0.20,linear_interpolation
416,2009-01-03 21:30:00,-2.780000,-2.780000,-2.780000,0,block,none,0.20,linear_interpolation
417,2009-01-03 21:40:00,-2.760000,-2.760000,-2.760000,0,block,none,0.20,linear_interpolation
418,2009-01-03 21:50:00,-2.760000,-2.760000,-2.760000,0,block,none,0.20,linear_interpolation
419,2009-01-03 22:00:00,-2.760000,-2.760000,-2.760000,0,block,none,0.20,linear_interpolation
420,2009-01-03 22:10:00,-2.710000,-2.710000,-2.710000,0,block,none,0.20,linear_interpolation
421,2009-01-03 22:20:00,-2.670000,-2.670000,-2.670000,0,block,none,0.20,linear_interpolation
422,2009-01-03 22:30:00,-2.690000,-2.690000,-2.690000,0,block,none,0.20,linear_interpolation
423,2009-01-03 22:40:00,-2.700000,-2.700000,-2.700000,0,block,none,0.20,linear_interpolation
424,2009-01-03 22:50:00,-2.640000,-2.640000,-2.640000,0,block,none,0.20,linear_interpolation
425,2009-01-03 23:00:00,-2.580000,-2.580000,-2.580000,0,block,none,0.20,linear_interpolation
426,2009-01-03 23:10:00,-2.460000,-2.460000,-2.460000,0,block,none,0.20,linear_interpolation
427,2009-01-03 23:20:00,-2.330000,-2.330000,-2.330000,0,block,none,0.20,linear_interpolation
428,2009-01-03 23:30:00,-2.120000,-2.120000,-2.120000,0,block,none,0.20,linear_interpolation
429,2009-01-03 23:40:00,-1.970000,-1.970000,-1.970000,0,block,none,0.20,linear_interpolation
430,2009-01-03 23:50:00,-1.900000,-1.900000,-1.900000,0,block,none,0.20,linear_interpolation
431,2009-01-04 00:00:00,-1.900000,-1.900000,-1.900000,0,block,none,0.20,linear_interpolation
432,2009-01-04 00:10:00,-1.830000,-1.830000,-1.830000,0,block,none,0.20,linear_interpolation
433,2009-01-04 00:20:00,-1.700000,-1.700000,-1.700000,0,block,none,0.20,linear_interpolation
434,2009-01-04 00:30:00,-1.600000,-1.600000,-1.600000,0,block,none,0.20,linear_interpolation
435,2009-01-04 00:40:00,-1.550000,-1.550000,-1.550000,0,block,none,0.20,linear_interpolation
436,2009-01-04 00:50:00,-1.460000,-1.460000,-1.460000,0,block,none,0.20,linear_interpolation
437,2009-01-04 01:00:00,-1.420000,-1.420000,-1.420000,0,block,none,0.20,linear_interpolation
438,2009-01-04 01:10:00,-1.490000,-1.490000,-1.490000,0,block,none,0.20,linear_interpolation
439,2009-01-04 01:20:00,-2.010000,-2.010000,-2.010000,0,block,none,0.20,linear_interpolation
440,2009-01-04 01:30:00,-2.320000,-2.320000,-2.320000,0,block,none,0.20,linear_interpolation
441,2009-01-04 01:40:00,-2.370000,-2.370000,-2.370000,0,block,none,0.20,linear_interpolation
442,2009-01-04 01:50:00,-2.320000,-2.320000,-2.320000,0,block,none,0.20,linear_interpolation
443,2009-01-04 02:00:00,-2.220000,-2.220000,-2.220000,0,block,none,0.20,linear_interpolation
444,2009-01-04 02:10:00,-2.090000,-2.090000,-2.090000,0,block,none,0.20,linear_interpolation
445,2009-01-04 02:20:00,-2.040000,-2.040000,-2.040000,0,block,none,0.20,linear_interpolation
446,2009-01-04 02:30:00,-2.250000,-2.250000,-2.250000,0,block,none,0.20,linear_interpolation
447,2009-01-04 02:40:00,-2.540000,-2.540000,-2.540000,0,block,none,0.20,linear_interpolation
448,2009-01-04 02:50:00,-2.260000,-2.260000,-2.260000,0,block,none,0.20,linear_interpolation
449,2009-01-04 03:00:00,-2.200000,-2.200000,-2.200000,0,block,none,0.20,linear_interpolation
450,2009-01-04 03:10:00,-2.160000,-2.160000,-2.160000,0,block,none,0.20,linear_interpolation
451,2009-01-04 03:20:00,-2.050000,-2.050000,-2.050000,0,block,none,0.20,linear_interpolation
452,2009-01-04 03:30:00,-1.900000,-1.900000,-1.900000,0,block,none,0.20,linear_interpolation
453,2009-01-04 03:40:00,-1.790000,-1.790000,-1.790000,0,block,none,0.20,linear_interpolation
454,2009-01-04 03:50:00,-1.790000,-1.790000,-1.790000,0,block,none,0.20,linear_interpolation
455,2009-01-04 04:00:00,-1.880000,-1.880000,-1.880000,0,block,none,0.20,linear_interpolation
456,2009-01-04 04:10:00,-1.870000,-1.870000,-1.870000,0,block,none,0.20,linear_interpolation
457,2009-01-04 04:20:00,-1.780000,-1.780000,-1.780000,0,block,none,0.20,linear_interpolation
458,2009-01-04 04:30:00,-1.660000,-1.660000,-1.660000,0,block,none,0.20,linear_interpolation
459,2009-01-04 04:40:00,-1.640000,-1.640000,-1.640000,0,block,none,0.20,linear_interpolation
460,2009-01-04 04:50:00,-1.640000,-1.640000,-1.640000,0,block,none,0.20,linear_interpolation
461,2009-01-04 05:00:00,-1.640000,-1.640000,-1.640000,0,block,none,0.20,linear_interpolation
462,2009-01-04 05:10:00,-1.500000,-1.500000,-1.500000,0,block,none,0.20,linear_interpolation
463,2009-01-04 05:20:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
464,2009-01-04 05:30:00,-1.470000,-1.470000,-1.470000,0,block,none,0.20,linear_interpolation
465,2009-01-04 05:40:00,-1.490000,-1.490000,-1.490000,0,block,none,0.20,linear_interpolation
466,2009-01-04 05:50:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
467,2009-01-04 06:00:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
468,2009-01-04 06:10:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
469,2009-01-04 06:20:00,-1.390000,-1.390000,-1.390000,0,block,none,0.20,linear_interpolation
470,2009-01-04 06:30:00,-1.330000,-1.330000,-1.330000,0,block,none,0.20,linear_interpolation
471,2009-01-04 06:40:00,-1.250000,-1.250000,-1.250000,0,block,none,0.20,linear_interpolation
472,2009-01-04 06:50:00,-1.140000,-1.140000,-1.140000,0,block,none,0.20,linear_interpolation
473,2009-01-04 07:00:00,-1.090000,-1.090000,-1.090000,0,block,none,0.20,linear_interpolation
474,2009-01-04 07:10:00,-1.000000,-1.000000,-1.000000,0,block,none,0.20,linear_interpolation
475,2009-01-04 07:20:00,-0.920000,-0.920000,-0.920000,0,block,none,0.20,linear_interpolation
476,2009-01-04 07:30:00,-0.900000,-0.900000,-0.900000,0,block,none,0.20,linear_interpolation
477,2009-01-04 07:40:00,-0.860000,-0.860000,-0.860000,0,block,none,0.20,linear_interpolation
478,2009-01-04 07:50:00,-0.900000,-0.900000,-0.900000,0,block,none,0.20,linear_interpolation
479,2009-01-04 08:00:00,-0.890000,-0.890000,-0.890000,0,block,none,0.20,linear_interpolation
480,2009-01-04 08:10:00,-0.810000,-0.810000,-0.810000,0,block,none,0.20,linear_interpolation
481,2009-01-04 08:20:00,-0.760000,-0.760000,-0.760000,0,block,none,0.20,linear_interpolation
482,2009-01-04 08:30:00,-0.700000,-0.700000,-0.700000,0,block,none,0.20,linear_interpolation
483,2009-01-04 08:40:00,-0.700000,-0.700000,-0.700000,0,block,none,0.20,linear_interpolation
484,2009-01-04 08:50:00,-0.760000,-0.760000,-0.760000,0,block,none,0.20,linear_interpolation
485,2009-01-04 09:00:00,-0.720000,-0.720000,-0.720000,0,block,none,0.20,linear_interpolation
486,2009-01-04 09:10:00,-0.900000,-0.900000,-0.900000,0,block,none,0.20,linear_interpolation
487,2009-01-04 09:20:00,-1.210000,-1.210000,-1.210000,0,block,none,0.20,linear_interpolation
488,2009-01-04 09:30:00,-1.310000,-1.310000,-1.310000,0,block,none,0.20,linear_interpolation
489,2009-01-04 09:40:00,-1.370000,-1.370000,-1.370000,0,block,none,0.20,linear_interpolation
490,2009-01-04 09:50:00,-1.370000,-1.370000,-1.370000,0,block,none,0.20,linear_interpolation
491,2009-01-04 10:00:00,-1.370000,-1.370000,-1.370000,0,block,none,0.20,linear_interpolation
492,2009-01-04 10:10:00,-1.300000,-1.300000,-1.300000,0,block,none,0.20,linear_interpolation
493,2009-01-04 10:20:00,-1.200000,-1.200000,-1.200000,0,block,none,0.20,linear_interpolation
494,2009-01-04 10:30:00,-1.140000,-1.140000,-1.140000,0,block,none,0.20,linear_interpolation
495,2009-01-04 10:40:00,-1.100000,-1.100000,-1.100000,0,block,none,0.20,linear_interpolation
496,2009-01-04 10:50:00,-1.100000,-1.100000,-1.100000,0,block,none,0.20,linear_interpolation
497,2009-01-04 11:00:00,-1.100000,-1.100000,-1.100000,0,block,none,0.20,linear_interpolation
498,2009-01-04 11:10:00,-1.120000,-1.120000,-1.120000,0,block,none,0.20,linear_interpolation
499,2009-01-04 11:20:00,-1.110000,-1.110000,-1.110000,0,block,none,0.20,linear_interpolation
500,2009-01-04 11:30:00,-1.100000,-1.100000,-1.100000,0,block,none,0.20,linear_interpolation
501,2009-01-04 11:40:00,-1.160000,-1.160000,-1.160000,0,block,none,0.20,linear_interpolation
502,2009-01-04 11:50:00,-1.170000,-1.170000,-1.170000,0,block,none,0.20,linear_interpolation
503,2009-01-04 12:00:00,-1.210000,-1.210000,-1.210000,0,block,none,0.20,linear_interpolation
504,2009-01-04 12:10:00,-1.120000,-1.120000,-1.120000,0,block,none,0.20,linear_interpolation
505,2009-01-04 12:20:00,-0.990000,-0.990000,-0.990000,0,block,none,0.20,linear_interpolation
506,2009-01-04 12:30:00,-0.940000,-0.940000,-0.940000,0,block,none,0.20,linear_interpolation
507,2009-01-04 12:40:00,-0.860000,-0.860000,-0.860000,0,block,none,0.20,linear_interpolation
508,2009-01-04 12:50:00,-0.920000,-0.920000,-0.920000,0,block,none,0.20,linear_interpolation
509,2009-01-04 13:00:00,-1.020000,-1.020000,-1.020000,0,block,none,0.20,linear_interpolation
510,2009-01-04 13:10:00,-0.990000,-0.990000,-0.990000,0,block,none,0.20,linear_interpolation
511,2009-01-04 13:20:00,-1.000000,-1.000000,-1.000000,0,block,none,0.20,linear_interpolation
512,2009-01-04 13:30:00,-1.040000,-1.040000,-1.040000,0,block,none,0.20,linear_interpolation
513,2009-01-04 13:40:00,-0.990000,-0.990000,-0.990000,0,block,none,0.20,linear_interpolation
514,2009-01-04 13:50:00,-0.830000,-0.830000,-0.830000,0,block,none,0.20,linear_interpolation
515,2009-01-04 14:00:00,-0.770000,-0.770000,-0.770000,0,block,none,0.20,linear_interpolation
516,2009-01-04 14:10:00,-0.790000,-0.790000,-0.790000,0,block,none,0.20,linear_interpolation
517,2009-01-04 14:20:00,-0.870000,-0.870000,-0.870000,0,block,none,0.20,linear_interpolation
518,2009-01-04 14:30:00,-0.900000,-0.900000,-0.900000,0,block,none,0.20,linear_interpolation
519,2009-01-04 14:40:00,-0.900000,-0.900000,-0.900000,0,block,none,0.20,linear_interpolation
520,2009-01-04 14:50:00,-0.790000,-0.790000,-0.790000,0,block,none,0.20,linear_interpolation
521,2009-01-04 15:00:00,-0.700000,-0.700000,-0.700000,0,block,none,0.20,linear_interpolation
522,2009-01-04 15:10:00,-0.630000,-0.630000,-0.630000,0,block,none,0.20,linear_interpolation
523,2009-01-04 15:20:00,-0.750000,-0.750000,-0.750000,0,block,none,0.20,linear_interpolation
524,2009-01-04 15:30:00,-0.840000,-0.840000,-0.840000,0,block,none,0.20,linear_interpolation
525,2009-01-04 15:40:00,-0.960000,-0.960000,-0.960000,0,block,none,0.20,linear_interpolation
526,2009-01-04 15:50:00,-1.020000,-1.020000,-1.020000,0,block,none,0.20,linear_interpolation
527,2009-01-04 16:00:00,-1.050000,-1.050000,-1.050000,0,block,none,0.20,linear_interpolation
528,2009-01-04 16:10:00,-1.130000,-1.130000,-1.130000,0,block,none,0.20,linear_interpolation
529,2009-01-04 16:20:00,-1.220000,-1.220000,-1.220000,0,block,none,0.20,linear_interpolation
530,2009-01-04 16:30:00,-1.290000,-1.290000,-1.290000,0,block,none,0.20,linear_interpolation
531,2009-01-04 16:40:00,-1.400000,-1.400000,-1.400000,0,block,none,0.20,linear_interpolation
532,2009-01-04 16:50:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
533,2009-01-04 17:00:00,-1.460000,-1.460000,-1.460000,0,block,none,0.20,linear_interpolation
534,2009-01-04 17:10:00,-1.410000,-1.410000,-1.410000,0,block,none,0.20,linear_interpolation
535,2009-01-04 17:20:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
536,2009-01-04 17:30:00,-1.420000,-1.420000,-1.420000,0,block,none,0.20,linear_interpolation
537,2009-01-04 17:40:00,-1.450000,-1.450000,-1.450000,0,block,none,0.20,linear_interpolation
538,2009-01-04 17:50:00,-1.490000,-1.490000,-1.490000,0,block,none,0.20,linear_interpolation
539,2009-01-04 18:00:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
540,2009-01-04 18:10:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
541,2009-01-04 18:20:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
542,2009-01-04 18:30:00,-1.560000,-1.560000,-1.560000,0,block,none,0.20,linear_interpolation
543,2009-01-04 18:40:00,-1.570000,-1.570000,-1.570000,0,block,none,0.20,linear_interpolation
544,2009-01-04 18:50:00,-1.580000,-1.580000,-1.580000,0,block,none,0.20,linear_interpolation
545,2009-01-04 19:00:00,-1.620000,-1.620000,-1.620000,0,block,none,0.20,linear_interpolation
546,2009-01-04 19:10:00,-1.560000,-1.560000,-1.560000,0,block,none,0.20,linear_interpolation
547,2009-01-04 19:20:00,-1.630000,-1.630000,-1.630000,0,block,none,0.20,linear_interpolation
548,2009-01-04 19:30:00,-1.600000,-1.600000,-1.600000,0,block,none,0.20,linear_interpolation
549,2009-01-04 19:40:00,-1.580000,-1.580000,-1.580000,0,block,none,0.20,linear_interpolation
550,2009-01-04 19:50:00,-1.610000,-1.610000,-1.610000,0,block,none,0.20,linear_interpolation
551,2009-01-04 20:00:00,-1.560000,-1.560000,-1.560000,0,block,none,0.20,linear_interpolation
552,2009-01-04 20:10:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
553,2009-01-04 20:20:00,-1.450000,-1.450000,-1.450000,0,block,none,0.20,linear_interpolation
554,2009-01-04 20:30:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
555,2009-01-04 20:40:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
556,2009-01-04 20:50:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
557,2009-01-04 21:00:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
558,2009-01-04 21:10:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
559,2009-01-04 21:20:00,-1.510000,-1.510000,-1.510000,0,block,none,0.20,linear_interpolation
560,2009-01-04 21:30:00,-1.490000,-1.490000,-1.490000,0,block,none,0.20,linear_interpolation
561,2009-01-04 21:40:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
562,2009-01-04 21:50:00,-1.440000,-1.440000,-1.440000,0,block,none,0.20,linear_interpolation
563,2009-01-04 22:00:00,-1.430000,-1.430000,-1.430000,0,block,none,0.20,linear_interpolation
564,2009-01-04 22:10:00,-1.380000,-1.380000,-1.380000,0,block,none,0.20,linear_interpolation
